ordem	conjunto	post	slides	urls
024	arte	98_o_que_voce_pensa_que_eu_sou	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/98_o_que_voce_pensa_que_eu_sou/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/98_o_que_voce_pensa_que_eu_sou/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/98_o_que_voce_pensa_que_eu_sou/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/98_o_que_voce_pensa_que_eu_sou/04.jpg
025	arte	05_viro_bem_sozinha	7	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/04.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/05.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/06.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/07.jpg
026	arte	14_decisao_nao_tomada	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/14_decisao_nao_tomada/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/14_decisao_nao_tomada/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/14_decisao_nao_tomada/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/14_decisao_nao_tomada/04.jpg
027	arte	69_conforto_no_caos	3	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/69_conforto_no_caos/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/69_conforto_no_caos/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/69_conforto_no_caos/03.jpg
028	arte	23_se_adaptar_demais	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/23_se_adaptar_demais/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/23_se_adaptar_demais/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/23_se_adaptar_demais/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/23_se_adaptar_demais/04.jpg
029	arte	04_pequeno_dicionario	7	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/04.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/05.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/06.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/07.jpg
030	arte	02_atravessar	3	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/02_atravessar/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/02_atravessar/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/02_atravessar/03.jpg
031	arte	19_dar_conta_de_tudo	5	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/04.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/05.jpg
032	arte	81_o_que_julgamos_possivel	3	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/81_o_que_julgamos_possivel/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/81_o_que_julgamos_possivel/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/81_o_que_julgamos_possivel/03.jpg
033	arte	13_encaixe_neurotico	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/13_encaixe_neurotico/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/13_encaixe_neurotico/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/13_encaixe_neurotico/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/13_encaixe_neurotico/04.jpg
