,"Você não perde algo que nunca teve, você aceita que nunca teve · Tem amores que não acabam, só mudam de nome pra continuar te assombrando · Tudo muda quando você percebe que você também é uma grande perda  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/73_o_que_nunca_foi_seu/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/73_o_que_nunca_foi_seu/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/73_o_que_nunca_foi_seu/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/73_o_que_nunca_foi_seu/04.jpg
,"Escute o que as pessoas fazem, nada é mais barulhento que as atitudes · A pessoa vale o que ela cumpre, não o que ela promete  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/51_nada_e_mais_barulhento/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/51_nada_e_mais_barulhento/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/51_nada_e_mais_barulhento/03.jpg
,"Por que você tem medo que vá embora alguém que nunca está? · Tem gente que quando vai embora devolve a gente pra gente · Aprenda a colocar as pessoas no mesmo lugar que elas te colocam · Zero rancor, mas na minha mesa você não senta mais  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/22_quem_vai_embora_te_devolve/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/22_quem_vai_embora_te_devolve/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/22_quem_vai_embora_te_devolve/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/22_quem_vai_embora_te_devolve/04.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/22_quem_vai_embora_te_devolve/05.jpg
,"Eu não sou o que você pensa que eu sou, você é o que você pensa que eu sou · Não tente encontrar a si mesmo no labirinto do outro · Frágil não como porcelana, frágil como uma bomba  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/98_o_que_voce_pensa_que_eu_sou/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/98_o_que_voce_pensa_que_eu_sou/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/98_o_que_voce_pensa_que_eu_sou/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/98_o_que_voce_pensa_que_eu_sou/04.jpg
,Você quer presença ou só não quer ficar sozinho? · eu me viro bem sozinha · ninguém aqui duvida disso · então por que insistem em me apresentar alguém? / porque confundem estar só com estar carente · quem não domina a sua solidão acredita que qualquer companhia é boa · Estar junto só vale a pena se for melhor que estar sozinha  —  @UmRabiscoPsi,,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/04.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/05.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/06.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/05_viro_bem_sozinha/07.jpg
,"A paz que você procura está na decisão que você ainda não tomou · Quando você coloca um limite e alguém vai embora, isso também é informação · O desconforto de impor seus limites ainda é menor do que o de não impor  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/14_decisao_nao_tomada/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/14_decisao_nao_tomada/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/14_decisao_nao_tomada/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/14_decisao_nao_tomada/04.jpg
,"Relacionamentos saudáveis te assustam porque você sempre buscou conforto no caos · Não é sobre azar no amor, é sobre repetir história afetiva  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/69_conforto_no_caos/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/69_conforto_no_caos/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/69_conforto_no_caos/03.jpg
,"O amor foi confundido com adaptação · Se adaptar demais é uma forma de desaparecer · Ajusto-me a mim, não ao mundo  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/23_se_adaptar_demais/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/23_se_adaptar_demais/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/23_se_adaptar_demais/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/23_se_adaptar_demais/04.jpg
,"Terapia é para reorganizar, se ouvir, nomear · Coragem é ir com medo · Descanso é direito, não recompensa · Maturidade é discernir entre aceitar e se submeter · Autoconfiança é cumprir com seus próprios combinados · Paz é se sentir em casa dentro de si  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/04.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/05.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/06.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/04_pequeno_dicionario/07.jpg
,Não é contornando que se cura · É atravessando  —  @UmRabiscoPsi,,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/02_atravessar/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/02_atravessar/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/02_atravessar/03.jpg
,"É revolucionário não querer dar conta de tudo · Querer dar conta de tudo é delírio · Quando a produtividade se torna identidade, qualquer pausa parece uma ameaça · Eu não quero que minha vida seja só sobre dar conta de tudo  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/04.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/19_dar_conta_de_tudo/05.jpg
